TIMESTAMP,AirTC_2m_Avg,RH_2m,AirTC_25m_Avg,RH_25m
2017-05-03,27.443770833333332,5.173425,28.85829166666667,26.6995
2017-05-04,27.900319444444445,5.870672222222222,29.2731875,28.31117361111111
2017-05-05,26.952180555555554,6.050674305555555,28.254444444444445,28.74085416666667
2017-05-06,26.9424375,3.785895833333333,27.986666666666668,25.476263888888887
2017-05-07,26.631340277777777,2.0429513888888886,28.003034722222225,21.77625
2017-05-08,25.893472222222222,2.198104861111111,27.258736111111112,22.284319444444442
2017-05-09,26.5263125,2.2225569444444444,27.753756944444447,20.84659027777778
2017-05-10,25.446361111111113,1.8643826388888887,26.93263194444444,23.89161111111111
2017-05-11,22.776354166666664,3.469696527777778,24.46152083333333,26.06277083333333
2017-05-12,23.487631944444445,6.583514583333334,25.47447222222222,28.522381944444447
2017-05-13,27.038354253835426,1.21355230125523,28.515355648535564,18.860425383542538
2017-05-14,27.381881944444448,0.8677479166666667,28.786499999999997,17.32375
2017-05-15,26.218611111111112,0.7098861111111111,27.533562500000002,16.889631944444446
2017-05-16,24.902743055555554,0.6811861111111112,26.492631944444444,15.34492361111111
2017-05-17,24.20053472222222,0.5579736111111111,26.111361111111112,15.578590277777776
2017-05-18,24.27088888888889,0.7905659722222222,25.939041666666668,18.090854166666666
2017-05-19,25.253381944444445,1.1599986111111111,26.64638888888889,18.94404861111111
2017-05-20,25.599666666666664,1.3034791666666667,27.098777777777777,17.24113888888889
2017-05-21,25.488972222222223,1.2631548611111112,27.11164583333333,19.402819444444447
2017-05-22,24.785868055555557,0.7954479166666666,26.946666666666665,16.817951388888886
2017-05-23,24.2285,0.4848951388888888,26.44677777777778,15.321124999999999
2017-05-24,23.969597222222223,1.3960090277777777,25.726958333333332,19.020569444444444
2017-05-25,24.056965277777778,1.5073506944444444,25.340027777777777,20.194319444444446
2017-05-26,20.89984722222222,5.1712125,22.536166666666666,26.88222916666667
2017-05-27,17.014965277777776,16.67336736111111,18.47542361111111,43.672423611111114
2017-05-28,23.505854166666666,1.5350229166666667,25.063319444444446,16.349
2017-05-29,25.8615625,0.47662499999999997,27.17104861111111,14.239006944444442
2017-05-30,26.024819444444443,0.5092145833333334,27.60325,15.557125
2017-05-31,25.598375,0.6507236111111111,27.397270833333334,18.287555555555556
2017-06-01,24.83192361111111,1.5818798611111111,26.757986111111112,20.393277777777776
2017-06-02,23.57467361111111,1.8708194444444444,25.610215277777776,20.417631944444445
2017-06-03,16.66409395973154,24.915439970171516,18.626174496644296,49.81151379567488
2017-06-04,21.299395833333335,11.823002777777777,23.42615972222222,31.272979166666666
2017-06-05,23.979222222222223,1.4386902777777777,25.979055555555554,21.02870138888889
2017-06-06,14.145541142303967,48.3192371732817,16.931190706679573,67.25793804453049
2017-06-07,15.384626447876448,38.37003861003861,16.900511583011582,60.980511583011584
2017-06-08,22.441963927855713,0.48511422845691377,24.42671342685371,10.956187374749499
2017-06-09,23.961652777777775,2.4638625,25.342479166666667,19.116006944444443
2017-06-10,17.919090909090908,19.142898989898992,19.183160173160175,44.69852813852814
2017-06-11,20.41732638888889,4.391338194444445,22.351861111111113,25.5211875
2017-06-12,22.91079861111111,1.4267319444444446,24.401118055555557,21.629395833333334
2017-06-13,21.801472222222223,2.1903902777777775,23.44095138888889,23.4041875
2017-06-14,19.319583333333334,6.510697916666667,20.99520833333333,32.235597222222225
2017-06-15,18.60307638888889,5.899110416666666,20.64307638888889,30.767701388888888
2017-06-16,20.77076388888889,7.738520833333333,22.300569444444445,29.96809027777778
2017-06-17,20.603302544769086,11.125611687087652,22.349962299717248,34.1265409990575
